,Locus,Contig,Gene,Product,R0C200_W,R0C200_Count,R0C200_SD,R0C200_SE,R7C0_W,R7C0_Count,R7C0_SD,R7C0_SE,Untreated_W,Untreated_Count,Untreated_SD,Untreated_SE,R7C100_W,R7C100_Count,R7C100_SD,R7C100_SE,R0C100_W,R0C100_Count,R0C100_SD,R0C100_SE,p_R0C100,d_R0C100,q_R0C100,log10q_R0C100,p_R0C200,d_R0C200,q_R0C200,log10q_R0C200,p_R7C0,d_R7C0,q_R7C0,log10q_R7C0,p_R7C100,d_R7C100,q_R7C100,log10q_R7C100,p_R7C100vsR7C0,d_R7C100vsR7C0,q_R7C100vsR7C0,log10q_R7C100vsR7C0
39,NDEONHPJ_00050,1 (genome),,hypothetical protein,0.9646008638745728,21,0.4292921061645591,0.09367921770219577,1.0037776164501095,19,0.3393894281043805,0.07786127471647672,1.1039454936799795,22,0.3616493214548357,0.0771038944036914,0.9394416197116126,19,0.28656240940762306,0.06574192545396622,1.0274301478087202,19,0.3581304967240321,0.08216077072737263,0.5014055749573412,-0.0765153458712593,1.0,-0.0,0.2555321727141885,-0.13934462980540674,0.6460519931882635,0.18973252930194326,0.36852678223048907,-0.10016787722986997,1.0,-0.0,0.1185836812537386,-0.16450387396836696,0.7223127098649302,0.14127474319641464,0.5318063152180152,-0.06433599673849699,0.7223127098649302,0.14127474319641464
40,NDEONHPJ_00051,1 (genome),,hypothetical protein,1.0207556644093845,66,0.3114847731058157,0.03834112513895401,1.0030571896075648,65,0.252952109300694,0.03137484774089203,1.0248392461172249,66,0.20807727542299725,0.025612542070733997,1.0049617319722717,63,0.2386823716434853,0.03007115227160748,1.0203804441118345,66,0.2698179552540844,0.03321229440522013,0.9154995186352399,-0.004458802005390394,1.0,-0.0,0.9295650505794624,-0.0040835817078404,1.0,-0.0,0.5910875529511406,-0.02178205650966003,1.0,-0.0,0.6145495802575893,-0.0198775141449532,1.0,-0.0,0.9651457202946413,0.0019045423647068294,1.0,-0.0
41,NDEONHPJ_00052,1 (genome),,hypothetical protein,1.0562981794802986,10,0.11975451100943918,0.037869701486953775,1.0884404876295477,11,0.1940741788622719,0.058515566616588986,1.1390369511173002,10,0.2533079184482229,0.08010299716525689,1.1148168784369041,9,0.1300956351222757,0.04336521170742524,1.0996399070982006,11,0.1872040552172366,0.05644414639895892,0.6878295476422515,-0.0393970440190996,1.0,-0.0,0.36276154055031806,-0.0827387716370016,0.7411928420128626,0.13006878348336953,0.6112944134331733,-0.050596463487752485,1.0,-0.0,0.7999477738196963,-0.024220072680396054,1.0,-0.0,0.7319240252514607,0.02637639080735643,1.0,-0.0
42,NDEONHPJ_00053,1 (genome),,hypothetical protein,1.05123129457015,24,0.14489808926849368,0.029577198617671382,0.9917396430404234,22,0.1424754570519089,0.03037586950655998,1.0748330175629854,20,0.17890761624901158,0.04000495916252359,1.0035472084015056,20,0.1344965129423333,0.03007433456757375,1.0581532413919503,24,0.18420672777902267,0.0376010408538641,0.7633963933605812,-0.01667977617103511,1.0,-0.0,0.6311386896973634,-0.02360172299283536,0.9066422868895364,0.04256402878660317,0.10224609706858119,-0.08309337452256205,1.0,-0.0,0.16251136582959816,-0.07128580916147986,0.812869649115066,0.08997909180913959,0.7843840688015353,0.011807565361082184,0.812869649115066,0.08997909180913959
43,NDEONHPJ_00054,1 (genome),yliI,Aldose sugar dehydrogenase YliI,0.9898739824322984,88,0.4255444859258415,0.04536319462028469,0.9368664397803405,85,0.3432449419283389,0.03723014119822631,1.0074788834234705,85,0.31329027294381945,0.03398110116991725,0.9547540593467778,81,0.31478967603351904,0.034976630670391,0.9799051663734164,85,0.3165745347754894,0.0343373293812875,0.568913430206758,-0.02757371705005407,1.0,-0.0,0.7576969655289385,-0.017604900991172068,0.9651547108369227,0.015403065228937562,0.1630990126811768,-0.07061244364313002,1.0,-0.0,0.2811445316234953,-0.052724824076692656,0.9215768790209163,0.035468429580142596,0.7272092735732968,0.017887619566437363,0.9215768790209163,0.035468429580142596
44,NDEONHPJ_00055,1 (genome),rarA,Replication-associated recombination protein A,0.9436747476727728,93,0.350088075413433,0.03630244231048723,0.977436026379376,89,0.2461915515753359,0.026096252274533247,1.0620322409333949,92,0.20143011764323035,0.02100054147691291,0.970312940420196,86,0.2116699442275254,0.022824957089871204,1.0036218372468326,87,0.1986245701399289,0.02129478913737865,0.05248833431080121,-0.05841040368656225,1.0,-0.0,0.005421195842245939,-0.11835749326062206,0.24874111573379842,0.6042524219659199,0.01213947720226546,-0.08459621455401889,0.41869056870613575,0.3781068217813615,0.003477602513252059,-0.09171930051319888,0.07867072531661655,1.1041868457689383,0.8378718154496863,-0.007123085959179987,0.07867072531661655,1.1041868457689383
45,NDEONHPJ_00056,1 (genome),yfdC,Inner membrane protein YfdC,1.0277981803229497,62,0.3003049013420772,0.03813876060922348,1.0487860064081234,63,0.26774748562734685,0.033733012434895265,1.0667310801266516,59,0.2045608781268304,0.026631557952613086,0.9904455618301956,58,0.2153770160637876,0.02828038769930712,1.040984289476608,62,0.2261039397497477,0.02871522906346138,0.5132350680789488,-0.025746790650043705,1.0,-0.0,0.4085726230791126,-0.03893289980370196,0.771546634148841,0.11263781899625905,0.6796693899690777,-0.01794507371852827,1.0,-0.0,0.051865588198136185,-0.07628551829645602,0.5214708092040813,0.2827699974127329,0.19152192831340295,-0.05834044457792775,0.5214708092040813,0.2827699974127329
46,NDEONHPJ_00057,1 (genome),,hypothetical protein,0.8255337364504983,14,0.3641684065464883,0.09732810059888312,1.0175541023373198,15,0.09964851055417337,0.02572913479004584,1.0546944782963559,16,0.19011860991672316,0.047529652479180784,0.9892989379718414,14,0.12297596675486835,0.032866709600287126,1.0157337019881356,15,0.09477793829814857,0.024471558441106902,0.4807489301732113,-0.03896077630822026,1.0,-0.0,0.03614258458650088,-0.22916074184585755,0.3719258010152645,0.42954369297771383,0.5054786207764651,-0.037140375959036076,1.0,-0.0,0.28065503049807233,-0.06539554032451445,0.9215768790209163,0.035468429580142596,0.5010641869564926,-0.02825516436547837,0.9215768790209163,0.035468429580142596
47,NDEONHPJ_00058,1 (genome),purC,Phosphoribosylaminoimidazole-succinocarboxamide synthase,0.8429987544675384,21,0.36092912613398775,0.07876119242967919,0.7546655913227162,22,0.4620184683414473,0.09850266841991848,0.8137976210566823,22,0.3742559075730321,0.07979162759488956,0.58456563490994,21,0.4487398992281261,0.09792307407427353,0.8291128883292141,22,0.4721860360460403,0.10067040113813187,0.905665762570422,0.015315267272531852,1.0,-0.0,0.7959891977828162,0.02920113341085606,0.98229479819873,0.007758155779726694,0.64329108516024,-0.05913202973396614,1.0,-0.0,0.07567253410010512,-0.22923198614674234,0.6258864984438205,0.2035044168994765,0.2280070357734124,-0.1700999564127762,0.6258864984438205,0.2035044168994765
48,NDEONHPJ_00059,1 (genome),,hypothetical protein,0.9124670703090552,25,0.22767899433194805,0.045535798866389615,0.8560270005438683,29,0.3549196384804989,0.06590692229331324,0.873863345979744,27,0.325067491868558,0.06255926797836947,0.5235815502518655,24,0.40547505472275736,0.0827672489581535,0.8931323198554887,26,0.27024443350293176,0.052999293841202964,0.8157766592856213,0.019268973875744666,1.0,-0.0,0.6246885169512246,0.03860372432931114,0.9027673165384472,0.044424172350080254,0.84561131366402,-0.017836345435875756,1.0,-0.0,0.0012685223912777225,-0.35028179572787854,0.03391423443135338,1.469617982107477,0.0024879664965321395,-0.3324454502920028,0.03391423443135338,1.469617982107477
49,NDEONHPJ_00060,1 (genome),dapA_1,4-hydroxy-tetrahydrodipicolinate synthase,0.8423739653348143,4,0.2524777371367369,0.12623886856836844,0.6360399705132903,3,0.05216754061953178,0.030118943619647412,1.012458126189566,5,0.13644945202895228,0.06102205004586678,0.2899082055899885,3,0.2511724078208097,0.14501445726835094,0.9866513817002726,6,0.15831917768685366,0.06463353363830257,0.7813243182242313,-0.02580674448929343,1.0,-0.0,0.2343213043095803,-0.17008416085475164,0.6364323337529221,0.1962477642646798,0.004255163148821151,-0.3764181556762757,0.22333131283041097,0.6510503811109519,0.0016477071278594873,-0.7225499205995776,0.04213652782298931,1.3753412544290087,0.07963905243106845,-0.34613176492330183,0.04213652782298931,1.3753412544290087
50,NDEONHPJ_00061,1 (genome),pncA,Nicotinamidase,1.0270998694915052,55,0.2483390674712161,0.03348603302666873,1.0357929410354283,56,0.2290580863381519,0.030609174312408907,0.9959210743887794,52,0.24235595983081104,0.033608724618626164,1.0125143494191842,50,0.16445018725324995,0.02325676851483412,1.0256982041839895,54,0.20975693236588552,0.028544303017105636,0.4998137169441146,0.029777129795210078,1.0,-0.0,0.5127928646979385,0.03117879510272581,0.8420884217627711,0.07464230390715848,0.38141282990815384,0.03987186664664888,1.0,-0.0,0.6877838395918963,0.016593275030404753,1.0,-0.0,0.5534125368338751,-0.023278591616244126,1.0,-0.0
51,NDEONHPJ_00062,1 (genome),panS_1,Pantothenate precursors transporter PanS,0.9051550217913868,69,0.329750471951458,0.03969729187131128,0.8674958148076025,71,0.3630950561989417,0.04309145528777703,0.9564219923181252,69,0.2921758574725054,0.035173839852893685,0.9339172972627222,70,0.3320003260114906,0.039681628795727925,0.9179447697753678,72,0.3689450959425209,0.043480596537746316,0.49471898946621096,-0.03847722254275743,1.0,-0.0,0.33545945007731526,-0.05126697052673834,0.7157477707546538,0.1452399959441009,0.11327396812643871,-0.08892617751052267,1.0,-0.0,0.6722217830960637,-0.02250469505540298,1.0,-0.0,0.2590999964851107,0.0664214824551197,1.0,-0.0
52,NDEONHPJ_00063,1 (genome),norM_1,Multidrug resistance protein NorM,1.0056911063137606,92,0.35292280743350884,0.03679474619968797,0.9766527968246976,93,0.33489958886164983,0.034727469623461044,1.057608003147973,91,0.2228464627977944,0.023360656786804296,0.9858226312020729,88,0.29041169497800073,0.030957990703678395,1.0228725698357637,90,0.16294803091054771,0.017176230597228385,0.23330172859955164,-0.03473543331220941,1.0,-0.0,0.23624121423408712,-0.05191689683421252,0.6382432715972466,0.19501375486071215,0.05564971101212836,-0.08095520632327546,0.8762288954124882,0.05738242918651559,0.06468106682763385,-0.07178537194590018,0.5772867204729288,0.23860843261337578,0.8445750597079198,0.009169834377375286,0.5772867204729288,0.23860843261337578
53,NDEONHPJ_00064,1 (genome),,hypothetical protein,0.9158576415333772,30,0.3730324790989184,0.06810610116151733,0.9905146944330192,32,0.3250898350225665,0.05746830670981819,1.0203187080627811,31,0.2447123588523203,0.04395163712135552,0.9231065666529584,30,0.3386295983891918,0.061825023225558474,0.983557345103224,31,0.31078419820809805,0.05581848978431453,0.6067551985985674,-0.03676136295955712,1.0,-0.0,0.1995686806706026,-0.1044610665294039,0.6148947714068286,0.21119919984658078,0.6831587219044168,-0.029804013629761927,1.0,-0.0,0.20268311909117664,-0.0972121414098227,0.844732492036741,0.07328080066656549,0.42706539906758056,-0.06740812778006078,0.844732492036741,0.07328080066656549
54,NDEONHPJ_00065,1 (genome),hpd,4-hydroxyphenylpyruvate dioxygenase,1.0274232862323505,67,0.1872728253450008,0.022879017015434138,1.0643948243514758,68,0.21261583093360245,0.025783456724050285,1.0583533405594092,65,0.11489603114889947,0.014251098728907174,1.0628025836140635,68,0.2311518782531564,0.028031282635225814,1.0814311337265023,67,0.20217168618562895,0.0246992025658756,0.423438580227917,0.02307779316709313,1.0,-0.0,0.2565554997223101,-0.030930054327058754,0.6467763413709195,0.18924587466541923,0.8398109102442822,0.006041483792066593,1.0,-0.0,0.889221660066039,0.004449243054654328,1.0,-0.0,0.9667151702538921,-0.001592240737412265,1.0,-0.0
55,NDEONHPJ_00066,1 (genome),,hypothetical protein,0.9876025038829768,53,0.18346902290067035,0.02520140845275102,1.0127653104766134,56,0.2106434159638201,0.02814841047558298,1.0507349019087535,54,0.12966309878693208,0.017644912805337337,0.9534068785893672,53,0.20110128093744065,0.027623385360370598,1.0079215069779541,54,0.20066377723956788,0.02730688133869167,0.19072466660572784,-0.04281339493079939,1.0,-0.0,0.04200888198006584,-0.06313239802577675,0.3827530257652746,0.4170813674018288,0.2595096506435122,-0.03796959143214007,1.0,-0.0,0.0035720659486810813,-0.09732802331938628,0.080292989402503,1.0953223724887267,0.1357440713768394,-0.05935843188724621,0.080292989402503,1.0953223724887267
56,NDEONHPJ_00067,1 (genome),fosB,Metallothiol transferase FosB,0.9739442888763206,46,0.3229482733908258,0.04761612516558987,0.9987759184766971,45,0.2819197428732628,0.04202611395092516,1.0199085772319134,45,0.2434143864389492,0.03628607431859289,0.9520438830449778,42,0.2482150385403548,0.038300411957746486,1.0107262106506445,46,0.2792680332671494,0.041175825116439385,0.8677059101770186,-0.00918236658126892,1.0,-0.0,0.44603708128822084,-0.04596428835559285,0.7901521012791745,0.1022893006234934,0.7044124072647446,-0.021132658755216305,1.0,-0.0,0.20152869608581048,-0.06786469418693564,0.844732492036741,0.07328080066656549,0.4155032350343342,-0.04673203543171933,0.844732492036741,0.07328080066656549
57,NDEONHPJ_00068,1 (genome),nagL,Maleylpyruvate isomerase,0.9798055837946325,24,0.4136361668471367,0.08443312899468439,0.9863850925727679,26,0.34227702240702645,0.06712604678107165,0.9613150640721672,25,0.3227489841562324,0.06454979683124648,0.9478831795764732,26,0.3841873366512868,0.07534533563308278,1.0567359560290936,27,0.3340840808836847,0.06429451134338802,0.3006214631586714,0.09542089195692649,1.0,-0.0,0.8619393194518014,0.018490519722465293,1.0,-0.0,0.7891451394459874,0.025070028500600694,1.0,-0.0,0.8932315423356033,-0.013431884495693991,1.0,-0.0,0.7044140103842256,-0.038501912996294685,1.0,-0.0
58,NDEONHPJ_00069,1 (genome),,hypothetical protein,1.030400913557123,72,0.3148725235234085,0.03710808276545382,0.9957384590761856,73,0.3013820660979015,0.035274102760438436,1.058924827829724,74,0.2343087815547977,0.02723784259268659,0.9884021961948288,72,0.2723850577667314,0.032100886906790874,1.062105498073613,75,0.22478769952984434,0.025956247766814468,0.9327261075646399,0.0031806702438890166,1.0,-0.0,0.5348473757514596,-0.028523914272601036,0.857764562863,0.06663189989102193,0.15769609788014824,-0.06318636875353845,1.0,-0.0,0.09539900165187783,-0.07052263163489525,0.6843083891772187,0.16474813580225542,0.8780540371673854,-0.007336262881356803,0.6843083891772187,0.16474813580225542
59,NDEONHPJ_00070,1 (genome),aroP_1,Aromatic amino acid transport protein AroP,0.9409293943651386,82,0.3755530885467986,0.041472900690344934,0.9925806317099604,85,0.3478073796403634,0.037725007049045585,1.0354187842456746,82,0.18173358754935603,0.020069117412132114,0.9530320623103016,83,0.3405143504244469,0.03737630569020951,1.0131968245366254,85,0.32279755810433186,0.03501231103115849,0.5861416369123986,-0.022221959709049166,1.0,-0.0,0.04189357038449506,-0.09448938988053601,0.3827530257652746,0.4170813674018288,0.32254678120002467,-0.04283815253571421,1.0,-0.0,0.05466902277974209,-0.082386721935373,0.532671730712467,0.2735403509368845,0.45760740149185086,-0.039548569399658784,0.532671730712467,0.2735403509368845
60,NDEONHPJ_00071,1 (genome),,hypothetical protein,1.0279780670534522,38,0.262718267089678,0.04261853064429881,0.9818272191580504,38,0.3644048123084225,0.05911426651956109,1.0234156577039293,37,0.24759832976156465,0.04070491467129913,0.9788767187048804,37,0.3454282370978036,0.05678805236555376,1.0404770674407602,39,0.3050728113157033,0.04885074605211128,0.7903281830898838,0.0170614097368309,1.0,-0.0,0.938553953106487,0.0045624093495229,1.0,-0.0,0.566006534978715,-0.0415884385458789,1.0,-0.0,0.525849003178833,-0.04453893899904893,0.9943978024863119,0.0024398441100994626,0.9714059703712947,-0.002950500453170024,0.9943978024863119,0.0024398441100994626
61,NDEONHPJ_00072,1 (genome),yciC,Putative metal chaperone YciC,0.933758447307878,55,0.3239152830405627,0.0436767278551379,0.9877540700772576,57,0.21068426365196047,0.02790581243314444,1.0251304838079442,55,0.1875121520538059,0.02528413342497249,0.9647035316397536,55,0.1667038268776956,0.0224783394306077,1.0312414054179009,57,0.21553654122001994,0.02854851229758,0.873297217880275,0.006110921609956632,1.0,-0.0,0.07299532169109915,-0.0913720365000662,0.4422353017694665,0.3543465924860576,0.32411027132817427,-0.037376413730686675,1.0,-0.0,0.07688588936473179,-0.060426952168190606,0.6273832435763587,0.20246708480866682,0.5231049264403875,-0.02305053843750393,0.6273832435763587,0.20246708480866682
62,NDEONHPJ_00073,1 (genome),oatA,O-acetyltransferase OatA,0.974609678098475,53,0.19294049741670224,0.0265024155336988,0.9518802444950262,54,0.3025675464199805,0.04117422785860085,1.0067086856456402,53,0.2191181187961269,0.030098188369211833,0.9507697637256084,52,0.2337417271837083,0.03241414548370674,0.9946555212917384,54,0.2689819270838541,0.0366038039658863,0.8001007896974354,-0.012053164353901802,1.0,-0.0,0.42529962137844823,-0.032099007547165215,0.7798682801601775,0.10797874350221502,0.28623891086432596,-0.05482844115061403,1.0,-0.0,0.20857563667921641,-0.0559389219200318,0.8578949307957912,0.06656589836315863,0.98321443560803,-0.0011104807694177765,0.8578949307957912,0.06656589836315863
63,NDEONHPJ_00074,1 (genome),yvoA_1,HTH-type transcriptional repressor YvoA,0.8914317530574007,37,0.3417854108674753,0.056189175422358406,0.9650751799132024,38,0.27489617169448777,0.044594047635685904,0.9664072067655428,38,0.2221000431170033,0.03602938462764392,0.908346457369494,37,0.2390682299268447,0.03930257489685758,1.0038082908361758,39,0.2048650556354164,0.03280466313807569,0.4446695524460791,0.03740108407063303,1.0,-0.0,0.26240988344406196,-0.07497545370814207,0.6508635663528428,0.18651003845161968,0.9815259027221461,-0.0013320268523404621,1.0,-0.0,0.2792831359411321,-0.05806074939604877,0.9194068571763546,0.03649226149201031,0.3439513310342702,-0.05672872254370831,0.9194068571763546,0.03649226149201031
64,NDEONHPJ_00075,1 (genome),ves,Protein Ves,1.0184367595551411,23,0.15077975327016185,0.031439751904798106,1.0243549714654625,25,0.18773290229349013,0.037546580458698034,1.057471064879878,23,0.10109257846253067,0.02107925976363344,1.0391305035747609,25,0.1299203185383428,0.02598406370766856,1.0690388914361464,24,0.2163953835644992,0.04417152270223937,0.8167593463991183,0.011567826556268423,1.0,-0.0,0.30806923424248067,-0.03903430532473684,0.6919658100463616,0.15991536345513124,0.45631126274407596,-0.03311609341441546,1.0,-0.0,0.5901298650381506,-0.018340561305117076,1.0,-0.0,0.7476521146702324,0.014775532109298384,1.0,-0.0
